user_id,movie_id,rating
310,222,3
154,479,4
83,405,5
43,732,4
268,97,4
92,410,3
43,77,3
164,237,2
330,527,3
271,644,3
130,295,3
193,928,2
160,50,4
307,186,5
145,739,2
75,411,5
173,879,5
303,809,2
246,743,1
73,518,5
48,71,3
334,319,3
267,228,5
18,527,4
314,739,5
246,265,4
330,95,5
5,209,5
297,70,5
87,120,2
178,895,3
332,684,5
321,730,3
320,62,4
251,288,4
314,409,4
347,241,3
130,202,5
276,581,4
222,222,4
280,288,5
244,566,4
295,371,4
168,259,2
205,328,3
183,294,3
167,949,1
193,327,1
349,288,3
140,872,3
320,38,4
244,40,2
308,686,4
224,686,4
271,312,2
11,51,4
344,535,3
43,950,3
181,147,1
258,690,4
60,478,3
62,763,1
326,525,5
176,270,4
81,222,2
95,560,1
21,327,3
129,288,1
119,282,5
301,743,2
350,604,5
325,133,3
121,275,4
211,228,3
52,742,4
313,66,1
269,568,2
326,603,4
13,878,1
286,91,4
254,561,3
92,412,2
214,185,5
87,4,5
311,604,3
210,127,5
90,33,4
144,942,4
26,926,2
130,68,5
71,154,3
345,476,3
43,879,4
239,736,5
145,431,5
276,124,5
68,125,1
109,214,1
347,127,5
265,934,3
222,70,3
258,289,2
115,77,2
299,56,4
221,403,4
211,69,3
313,403,3
299,170,5
232,270,3
130,721,3
92,455,2
326,48,3
224,11,3
200,393,4
56,372,3
27,325,2
287,340,5
115,269,3
334,449,3
106,956,3
194,180,3
72,38,3
194,951,3
181,278,2
49,413,1
92,209,5
194,64,5
61,347,5
48,228,3
58,89,3
43,155,4
115,22,3
18,961,3
11,191,4
236,69,5
130,564,4
244,739,3
193,194,4
290,742,2
307,82,4
189,820,1
318,792,2
342,815,4
326,86,2
312,204,4
314,88,5
308,284,4
167,719,1
81,147,4
94,92,4
82,513,4
303,268,5
322,514,4
213,100,5
148,588,4
270,181,4
230,70,4
85,95,4
253,333,2
251,252,3
16,496,5
5,391,4
301,176,4
344,295,3
49,268,3
255,234,5
151,729,4
23,50,4
273,305,4
7,653,4
58,120,2
271,485,4
301,443,4
313,516,4
326,615,4
338,435,4
299,607,4
145,620,3
60,199,5
328,7,4
51,485,1
62,14,4
301,552,3
91,97,5
184,742,3
222,120,2
222,763,3
14,285,5
298,99,3
93,125,1
287,208,4
301,120,2
141,290,1
335,288,4
222,403,3
274,471,4
297,118,3
293,924,2
22,871,3
222,808,3
37,948,4
62,162,4
235,79,4
6,100,5
342,160,3
181,690,3
334,408,4
339,1,5
206,313,5
96,96,4
62,921,2
145,796,3
258,272,5
324,9,5
339,196,4
125,50,5
287,748,4
303,185,5
25,275,4
24,117,4
192,258,5
286,214,1
283,194,4
12,318,5
154,135,5
91,357,5
343,100,5
267,727,4
328,623,3
60,443,4
343,188,4
320,156,5
303,825,3
64,125,2
263,22,5
174,476,4
125,801,3
301,22,4
88,886,5
287,250,3
184,164,3
276,549,3
234,218,2
34,286,5
114,179,5
233,249,5
92,925,3
73,173,5
55,257,3
217,176,4
94,810,3
207,191,4
123,143,5
99,472,3
76,327,3
201,100,4
287,298,4
157,508,5
343,52,5
206,340,3
98,173,1
130,433,3
85,250,3
347,721,5
305,237,2
160,969,1
214,340,3
327,344,4
293,747,2
42,866,4
264,671,4
222,215,4
248,114,5
62,55,5
307,145,4
55,273,5
224,15,4
15,815,1
89,213,4
250,96,2
130,890,4
318,142,4
186,596,4
96,79,4
311,451,3
99,273,5
308,492,3
90,514,3
65,216,4
150,458,4
254,679,2
330,73,5
274,164,5
238,298,5
97,357,5
221,76,4
313,218,2
10,144,4
109,380,5
268,527,4
312,520,5
145,238,4
253,98,5
270,258,3
12,282,5
13,678,3
52,475,4
198,660,4
262,736,3
314,111,4
279,831,5
288,318,4
256,121,5
303,948,2
99,338,4
194,95,3
347,98,5
96,198,5
92,727,4
41,286,4
303,286,5
293,22,3
311,318,5
58,194,3
338,480,5
117,298,5
16,812,2
92,725,3
274,181,5
129,327,3
308,675,4
239,340,5
220,268,4
339,411,2
276,154,4
267,222,4
13,210,3
256,748,4
303,507,5
295,191,5
181,329,1
219,215,5
313,226,4
222,248,4
182,123,4
184,254,2
295,94,4
256,831,4
325,345,3
160,864,1
128,54,2
327,419,4
267,480,4
13,524,4
48,425,3
307,462,4
258,332,5
181,763,1
5,379,3
130,684,5
184,942,3
46,294,2
43,237,4
343,729,3
108,471,2
94,23,5
296,269,5
151,546,2
314,246,5
295,142,4
345,235,3
70,193,4
325,483,5
44,245,4
268,554,3
144,195,5
308,692,3
334,840,4
28,800,4
82,519,4
21,452,4
13,11,1
346,176,4
311,480,4
76,89,4
97,202,5
1,188,3
70,186,4
312,713,5
92,2,3
321,20,3
296,435,5
328,203,5
43,71,4
290,205,3
57,298,3
305,183,4
37,265,4
210,210,5
49,179,5
85,208,5
193,722,3
221,109,2
59,566,4
7,553,3
184,497,4
215,179,4
154,414,4
250,117,3
345,272,5
222,111,3
44,176,5
224,403,4
344,301,4
301,719,4
13,842,2
42,276,1
18,921,5
347,151,3
312,609,3
148,204,3
327,9,5
220,319,4
317,323,2
35,332,4
49,219,1
159,412,3
56,402,5
267,450,2
228,690,5
198,280,3
58,32,5
345,582,5
208,186,4
6,480,4
246,101,2
299,278,3
226,250,4
1,102,2
347,223,4
144,655,5
59,511,5
82,265,4
198,455,3
128,402,1
330,70,4
336,158,3
299,393,2
183,270,3
7,515,3
83,391,2
1,69,3
322,182,5
320,50,4
343,546,1
21,931,2
130,554,4
261,304,3
89,150,5
94,8,5
348,924,4
218,100,4
234,288,3
332,54,4
345,126,5
158,124,4
125,479,4
82,174,5
286,472,3
294,406,2
64,157,4
313,414,3
62,47,4
310,181,4
92,367,3
276,628,4
90,155,5
270,253,5
181,925,2
177,59,4
121,181,5
215,354,4
176,303,3
328,222,3
269,100,5
339,265,3
90,547,3
213,318,5
320,184,5
152,157,5
110,790,4
327,195,4
130,331,3
286,393,4
29,294,4
188,864,2
271,38,2
334,512,4
222,270,2
92,955,4
276,262,4
96,176,4
7,491,5
276,652,4
14,18,3
254,136,4
210,420,4
228,98,3
82,202,4
235,494,4
267,216,4
102,102,3
259,317,5
7,118,2
271,31,4
173,268,4
63,255,4
38,526,1
59,227,3
317,351,3
92,73,3
39,347,4
7,537,3
92,476,2
43,302,4
94,431,4
247,28,5
299,475,4
73,271,2
10,698,4
194,235,2
221,33,4
16,7,5
243,137,3
277,285,4
295,648,4
207,181,3
268,302,5
116,914,2
244,628,4
326,234,3
303,483,5
268,582,5
303,940,2
130,218,5
7,53,5
11,12,2
297,222,4
59,707,3
102,350,3
324,307,5
275,226,3
85,179,4
56,64,5
194,70,3
350,193,4
119,322,4
223,332,4
234,589,3
215,227,5
129,245,2
32,257,4
145,122,1
60,842,4
23,357,3
116,299,3
207,79,4
318,69,5
297,47,2
13,258,4
15,300,4
336,926,1
102,577,3
291,284,4
10,474,4
110,550,3
270,77,2
87,90,2
13,379,1
290,515,3
286,167,5
91,526,4
313,542,3
75,118,3
43,51,1
208,70,3
120,125,4
295,496,5
332,174,5
186,95,3
200,739,4
20,87,5
137,597,5
241,302,3
178,39,2
204,874,3
131,285,5
59,173,5
160,412,3
44,161,4
28,258,5
276,198,5
275,435,3
110,423,4
234,434,3
23,109,3
21,320,3
1,170,5
222,825,3
268,288,4
21,706,2
207,527,4
291,288,5
60,524,4
297,69,3
92,82,2
28,443,4
204,303,5
201,658,3
103,252,2
321,190,4
22,651,4
279,407,4
13,547,1
198,198,4
5,381,1
244,856,5
308,482,5
72,7,1
178,260,1
313,391,3
128,196,5
322,188,3
312,372,3
313,23,4
168,9,1
215,176,5
168,930,3
59,756,2
244,959,4
200,419,4
18,663,4
59,64,5
288,346,5
177,23,5
7,99,5
145,688,4
189,89,5
119,755,1
279,156,4
324,322,4
246,831,1
174,723,5
255,322,2
109,67,5
199,508,4
209,333,2
190,539,2
151,209,4
109,173,5
92,500,4
263,496,5
90,609,5
329,282,3
145,732,4
4,271,4
90,151,2
194,939,3
264,240,4
231,289,4
316,507,3
83,597,2
94,7,4
298,511,4
92,56,5
170,288,3
346,571,3
189,198,4
311,584,3
276,734,1
222,318,5
335,333,4
95,190,4
13,757,3
117,179,5
245,21,3
247,269,4
230,141,4
213,199,5
116,872,3
299,606,4
13,234,5
331,475,3
18,404,4
346,147,4
95,597,3
59,670,4
161,309,2
313,662,3
22,665,1
276,325,3
70,175,3
321,45,4
210,926,2
48,647,4
224,366,3
90,515,5
335,258,1
125,474,3
194,100,4
64,300,3
297,53,3
1,38,3
199,1,1
249,250,4
308,213,4
316,191,5
303,2,3
347,273,5
15,926,1
134,316,4
124,98,4
222,233,2
316,276,2
96,185,5
334,945,4
137,121,5
334,531,5
339,56,5
1,9,5
215,23,3
336,41,3
159,918,4
7,565,4
144,173,5
269,502,3
255,245,1
346,132,4
50,288,4
238,125,3
322,150,4
312,512,3
90,216,5
250,50,5
249,298,4
214,527,4
37,68,5
180,729,5
250,687,1
43,211,4
144,213,4
246,758,1
346,550,4
73,59,5
344,73,3
268,284,3
271,107,1
233,509,4
149,262,1
43,278,3
130,343,4
304,294,4
9,276,4
73,135,5
330,118,5
256,98,5
105,324,4
13,89,4
84,245,4
18,762,3
328,448,3
279,474,5
181,137,2
145,259,3
102,667,3
213,214,5
308,23,5
90,965,5
207,15,4
82,97,4
347,597,3
62,710,3
91,211,2
119,52,3
222,183,4
99,815,2
160,405,3
273,315,4
116,193,4
299,289,3
130,305,4
64,405,3
328,595,3
94,525,5
70,405,3
62,9,4
90,617,4
339,269,5
121,792,3
267,566,3
181,294,2
145,771,2
179,893,2
90,493,5
223,620,2
315,461,4
11,750,5
293,549,3
77,133,2
10,82,4
339,89,5
280,77,3
12,170,4
92,208,4
344,357,5
233,501,3
102,327,2
90,52,5
328,177,3
256,583,5
90,127,4
17,117,3
272,79,5
95,532,4
74,354,3
323,238,4
10,510,5
327,672,2
249,114,5
7,465,4
159,273,5
157,476,1
64,168,5
233,603,4
28,11,4
224,286,3
174,158,2
83,64,5
345,381,4
59,845,5
276,98,5
259,179,4
169,211,5
301,607,4
32,508,4
174,433,5
322,64,5
79,582,5
312,71,4
186,243,2
2,277,4
6,536,4
268,391,3
158,20,4
4,300,5
207,841,3
194,491,3
81,1,4
148,432,5
38,112,5
195,47,5
343,463,4
299,204,4
200,58,4
257,324,5
75,413,2
13,23,5
11,168,3
115,237,2
345,196,5
37,89,4
332,106,4
276,258,5
82,238,3
297,447,4
18,403,3
87,405,4
201,223,4
347,172,5
55,597,2
308,31,3
320,95,3
326,89,4
312,653,5
328,333,3
330,67,4
145,12,5
95,815,3
323,204,3
158,430,5
89,269,5
176,347,4
13,435,5
144,68,2
139,296,4
182,257,3
7,584,4
82,588,5
94,318,5
65,378,5
301,474,4
313,768,3
308,495,3
292,20,2
293,26,3
49,218,2
246,250,4
343,358,1
349,20,5
334,111,3
243,14,3
267,29,3
102,230,2
194,485,3
269,928,1
1,246,5
181,471,2
269,425,5
201,773,4
328,383,3
333,300,4
197,188,3
43,88,5
54,829,2
37,550,4
210,411,3
11,370,3
151,627,2
212,382,5
347,233,5
330,370,4
284,301,5
292,214,3
268,10,4
299,473,3
59,83,4
253,273,3
117,743,1
215,270,3
223,929,3
91,520,4
301,42,4
246,38,2
268,710,3
347,68,5
339,45,5
339,179,5
18,845,3
286,768,3
264,204,5
255,829,1
234,419,4
299,288,3
184,657,4
239,527,5
268,47,1
327,147,2
17,150,5
26,413,2
2,282,4
141,756,3
271,495,5
204,242,5
265,237,5
144,24,4
22,187,5
246,444,4
13,550,4
194,642,2
94,154,5
42,1,5
38,200,5
277,237,4
297,271,2
343,175,5
262,974,3
215,380,3
13,538,1
38,69,5
334,174,4
299,345,4
233,71,5
222,450,3
57,111,4
312,186,3
324,872,5
65,956,4
250,501,5
308,648,4
216,122,5
347,271,1
239,318,1
160,844,3
339,637,4
145,554,3
328,273,3
348,831,4
280,158,2
269,707,2
258,333,2
87,132,5
113,268,4
343,11,5
151,136,4
5,99,3
150,151,4
89,875,3
299,185,3
221,568,4
219,269,5
222,636,4
189,131,4
239,91,4
43,283,2
326,613,5
160,640,3
11,70,4
252,14,4
125,364,3
200,99,5
73,650,3
349,120,3
145,150,5
13,669,1
277,844,4
174,722,4
106,210,4
13,475,3
307,210,2
70,181,4
276,451,3
346,92,4
13,889,3
6,21,3
343,169,5
87,791,2
130,249,5
18,6,5
234,745,4
181,931,1
76,769,1
346,302,3
151,462,4
219,382,5
117,977,3
144,524,5
15,409,3
289,151,2
64,847,3
158,797,3
334,271,3
298,471,4
113,323,4
94,11,5
339,461,5
256,89,5
223,295,3
90,889,3
89,13,2
42,387,3
272,211,5
346,394,4
176,111,4
159,595,5
174,846,5
87,216,5
270,183,5
85,190,4
282,689,2
342,111,3
286,381,5
339,447,4
314,946,5
244,471,1
224,28,4
234,23,4
269,148,1
60,593,5
37,27,4
117,33,4
200,188,4
232,209,3
110,315,4
110,173,1
322,234,4
159,24,5
194,403,2
145,242,5
94,739,2
42,371,4
11,274,3
286,125,4
200,679,4
222,407,2
326,170,2
119,591,4
221,64,5
115,596,1
18,378,3
193,246,3
311,202,4
99,28,3
145,820,2
272,746,3
62,250,5
96,187,5
350,204,4
26,1,3
90,162,5
30,242,5
286,186,5
64,81,4
41,474,5
233,584,4
280,118,2
92,456,2
154,474,5
42,427,4
121,124,5
102,778,3
223,476,3
286,47,4
348,412,2
188,568,4
346,22,5
98,629,5
85,385,3
92,167,3
108,304,3
327,132,5
309,331,5
23,95,4
43,742,5
108,718,4
343,66,3
305,963,4
314,762,4
319,340,3
312,633,5
194,31,3
64,209,5
65,65,3
59,963,5
11,423,5
256,38,4
85,195,3
214,752,2
145,209,4
177,154,4
174,388,1
224,280,4
244,410,4
234,22,4
315,382,4
334,213,4
158,173,5
178,123,4
137,181,5
230,71,5
295,720,4
216,475,5
216,188,5
280,699,4
24,127,5
281,288,4
45,823,4
13,51,3
334,500,3
271,193,5
303,156,5
327,1,4
307,286,3
290,139,2
94,274,4
236,659,3
295,386,4
149,326,3
335,313,3
324,288,5
151,483,5
334,347,3
269,469,4
95,415,3
336,790,2
131,124,5
175,100,2
336,401,1
109,179,4
136,286,5
294,122,3
342,727,3
7,499,4
169,213,5
138,13,4
327,506,3
222,623,2
303,872,3
66,24,3
334,429,4
293,582,4
119,597,4
271,130,1
105,288,4
42,290,3
345,568,4
331,223,4
207,660,4
255,200,3
87,321,2
174,742,4
194,154,3
13,329,2
145,407,2
201,53,3
337,222,5
334,239,3
1,22,4
119,50,5
10,216,4
308,597,3
189,423,5
276,153,4
303,321,3
308,712,4
98,523,5
5,21,3
1,21,1
314,278,5
227,322,3
44,946,3
291,685,5
125,748,3
297,17,3
150,324,4
63,929,3
13,804,2
215,229,3
75,301,4
178,2,4
177,421,3
288,22,5
274,71,4
177,343,3
159,832,3
83,2,4
194,456,1
13,4,5
87,230,5
7,617,5
138,435,5
327,88,2
42,15,4
85,654,4
21,551,3
7,219,1
168,125,4
90,303,4
110,96,4
276,380,3
264,192,4
144,20,4
295,238,4
145,673,4
334,131,4
346,572,5
222,540,3
24,249,4
279,594,1
215,523,4
193,187,4
200,1,5
244,451,4
144,470,2
59,51,5
295,420,4
23,408,5
317,313,4
198,187,4
267,33,5
201,448,3
198,979,5
151,98,4
342,663,4
99,64,5
128,622,4
178,197,2
299,264,2
108,222,2
95,520,4
291,825,4
303,953,3
222,89,5
21,123,4
184,736,3
324,255,4
75,225,2
130,132,5
276,197,5
64,313,4
27,50,3
340,588,5
135,173,4
125,211,3
290,15,4
166,751,4
21,767,1
59,919,4
288,180,5
235,194,5
340,486,4
145,558,2
109,231,3
11,433,4
117,748,3
312,89,5
305,96,3
95,127,4
295,965,4
236,504,3
85,150,3
225,566,4
305,628,4
160,169,4
308,235,3
106,274,3
246,210,3
305,12,5
342,123,5
233,506,5
300,456,4
26,300,4
200,515,5
311,185,2
11,749,5
5,427,3
329,197,4
105,270,5
329,705,3
1,179,3
298,183,3
21,453,2
56,151,4
324,123,4
110,69,4
320,92,5
334,430,4
239,484,5
59,435,5
197,232,4
330,252,4
334,582,5
312,863,5
230,621,2
90,632,5
59,612,3
313,624,4
10,211,5
342,248,3
223,95,5
90,474,5
128,193,3
288,223,3
198,173,4
347,403,5
280,546,4
125,728,3
203,475,3
49,91,5
347,820,2
319,307,4
10,531,5
311,306,4
244,32,2
327,959,5
201,188,4
255,831,4
275,294,4
213,502,5
271,239,3
326,136,4
339,675,4
63,258,3
222,772,2
92,122,3
243,7,3
145,452,3
345,117,4
303,222,3
275,50,4
21,263,1
37,127,4
299,19,1
38,681,5
303,678,1
99,342,1
126,272,3
311,216,5
295,729,4
59,404,3
269,517,4
224,556,1
222,769,2
91,568,2
327,508,2
62,188,3
141,282,5
343,427,5
125,56,1
181,235,1
312,276,4
343,174,5
13,96,4
344,7,4
307,83,5
234,285,4
60,618,3
87,789,3
328,620,3
267,944,3
271,756,2
7,216,4
246,25,3
139,740,2
190,354,4
257,269,3
201,435,4
92,153,4
339,403,3
326,208,3
202,258,4
13,838,1
246,420,3
122,673,3
276,591,3
221,385,4
75,235,4
69,123,4
218,173,3
186,79,5
299,692,4
180,778,2
42,469,4
13,559,1
233,483,5
79,306,5
94,381,4
138,187,5
141,335,1
184,221,5
88,308,4
69,235,3
233,828,4
131,276,5
116,346,4
268,195,4
328,748,3
303,720,2
286,411,2
216,221,4
328,326,4
265,323,3
201,76,4
22,53,3
327,874,3
159,588,2
176,246,5
176,343,2
291,9,5
18,654,4
244,92,4
178,202,5
339,91,5
268,241,3
118,180,5
278,882,3
42,679,2
313,684,4
40,269,1
202,423,3
119,813,4
279,229,4
259,185,4
200,495,3
26,316,3
321,61,5
157,255,3
5,451,1
249,283,5
262,7,4
49,561,2
291,420,4
322,513,4
10,357,5
303,198,4
56,781,4
293,290,2
291,412,3
151,939,4
303,324,3
216,25,3
24,300,4
22,515,5
23,629,4
313,8,3
115,7,5
62,866,2
130,658,5
91,495,4
145,313,4
184,210,4
6,200,3
101,111,2
91,614,4
347,118,4
305,904,4
7,556,3
279,367,3
244,86,4
342,209,5
266,268,4
276,86,3
320,164,4
311,323,3
10,162,4
324,879,4
286,597,3
276,396,4
267,128,5
318,405,2
43,385,5
70,496,4
26,129,4
25,141,4
316,199,3
321,87,3
10,161,4
308,209,4
198,959,3
13,237,5
226,405,4
327,405,2
186,306,4
326,174,4
334,877,3
158,659,5
239,443,5
308,408,5
267,189,4
133,308,4
268,654,5
60,366,4
175,64,5
269,393,1
11,659,5
116,879,2
149,338,2
189,44,4
13,770,4
44,143,4
293,491,4
332,182,5
303,223,4
323,475,3
291,448,5
118,288,5
37,92,4
45,225,4
291,761,3
195,558,3
178,300,5
227,124,4
92,117,4
315,178,4
177,161,3
212,527,5
114,89,5
175,661,4
5,430,5
81,100,3
119,294,1
56,483,4
44,1,4
99,92,4
269,488,4
333,294,3
345,148,3
59,56,5
346,110,2
11,707,5
102,201,2
58,496,2
42,729,3
270,584,5
246,41,2
16,948,3
201,379,3
174,238,5
262,385,2
90,721,3
308,186,4
307,380,3
196,70,3
90,193,4
18,65,5
83,580,4
222,229,3
256,225,4
87,38,5
99,751,4
295,181,4
314,595,3
194,376,2
73,269,4
1,187,4
2,111,4
72,318,5
189,499,4
222,63,3
276,825,3
32,222,3
82,111,4
347,70,2
112,301,3
130,450,2
308,48,4
201,288,4
273,316,4
101,181,4
271,196,4
65,393,4
271,87,3
102,338,2
269,537,5
159,260,2
259,147,4
301,824,3
270,50,5
43,290,4
346,273,4
235,191,4
18,79,4
260,748,4
249,175,4
279,532,1
95,98,4
279,274,3
256,1,5
147,313,4
198,693,3
208,97,4
246,393,3
15,308,5
160,182,5
128,172,3
253,328,4
162,508,5
13,563,1
222,475,4
232,76,3
250,331,3
305,582,4
72,147,5
85,529,3
152,234,4
59,205,3
311,23,3
301,73,4
123,9,5
296,191,5
272,514,5
13,478,4
179,321,1
254,94,3
215,15,3
70,150,3
276,951,3
99,829,4
178,219,4
165,500,3
267,108,4
119,710,4
13,872,3
38,742,5
21,17,4
151,52,5
327,559,2
181,681,1
56,403,4
6,494,4
178,176,4
11,228,3
183,229,3
347,831,1
171,262,4
284,306,4
84,98,4
255,100,3
7,97,5
65,365,3
70,403,4
250,271,4
219,616,5
158,798,4
92,704,3
249,53,4
263,300,3
99,275,1
267,65,4
95,892,3
232,150,3
152,783,4
305,200,3
15,303,3
342,133,4
23,175,5
226,25,4
44,591,4
148,69,5
64,32,1
31,340,3
343,137,4
158,570,3
94,629,4
327,55,4
221,470,3
151,69,4
230,418,5
303,90,4
181,813,2
269,821,1
95,447,2
145,635,4
151,476,3
7,135,5
270,26,5
327,10,4
264,367,4
95,140,3
232,289,4
313,474,5
200,841,3
92,826,2
100,879,4
97,189,4
49,928,2
293,578,2
110,55,3
130,555,4
254,498,4
22,85,5
329,892,2
326,183,5
193,366,4
64,143,4
59,201,4
201,234,5
168,121,4
42,443,3
2,258,3
342,15,3
102,671,3
343,559,3
292,153,4
200,280,4
334,969,4
299,813,4
344,764,1
215,134,4
124,209,3
56,423,5
115,121,3
264,774,2
344,815,2
87,167,4
275,210,4
54,272,5
280,31,4
173,331,4
222,24,3
193,73,3
279,809,3
292,7,3
283,435,5
1,135,4
201,962,4
249,273,4
205,300,3
286,394,5
180,658,5
299,728,2
256,620,3
307,230,5
84,15,4
118,675,5
204,300,3
321,529,4
43,496,5
301,237,4
344,972,4
320,566,3
234,630,2
290,230,4
330,357,4
343,117,2
144,847,4
254,102,3
127,750,1
239,162,5
246,138,1
326,705,3
94,510,5
201,950,3
240,272,5
268,227,4
21,563,2
274,846,2
60,97,3
59,9,4
246,652,5
268,480,5
301,94,4
172,612,3
13,216,3
187,735,4
189,196,5
268,407,1
318,205,3
48,483,5
299,346,3
140,294,3
290,683,2
87,100,5
193,412,3
198,403,4
94,419,3
41,196,3
292,24,4
125,210,5
230,501,3
250,844,4
83,66,4
138,518,4
60,661,4
236,523,2
274,762,5
332,298,4
290,434,4
279,824,4
174,1,3
280,215,3
15,251,2
323,121,3
276,653,5
297,508,4
341,358,1
293,416,4
320,763,4
52,864,3
200,546,3
171,340,3
262,99,3
177,806,4
151,448,2
15,936,5
13,800,1
246,211,4
326,608,4
313,185,5
308,208,4
177,654,4
78,301,5
24,55,5
327,746,3
200,826,4
6,165,5
60,181,4
11,259,3
330,699,5
244,581,4
267,364,2
49,145,1
194,628,3
184,117,2
346,431,5
102,56,3
269,357,5
123,504,5
89,7,5
7,192,4
295,229,4
46,125,4
183,216,4
125,294,4
299,167,3
128,191,4
183,212,4
11,414,3
92,234,4
234,182,3
346,616,1
23,597,3
262,423,4
253,156,3
54,340,4
102,650,3
345,170,5
334,230,4
110,402,4
141,235,1
210,154,4
102,182,3
60,121,4
326,38,3
287,200,4
77,201,4
164,258,5
184,402,3
256,234,5
193,274,3
268,402,1
16,467,5
95,183,5
54,7,4
264,222,5
7,447,5
253,732,4
267,176,5
58,176,4
258,258,2
253,523,4
279,712,5
268,100,3
188,483,5
249,742,3
294,472,3
200,451,4
339,233,1
69,763,3
156,357,4
186,106,2
18,60,4
296,521,4
339,257,4
249,583,4
326,177,3
85,319,4
5,135,4
330,238,5
336,33,3
254,400,3
206,361,1
30,258,5
184,166,3
295,217,4
253,182,3
254,133,5
312,488,5
185,690,4
82,514,4
130,746,5
77,511,2
62,230,2
308,123,3
237,705,3
342,28,2
157,50,4
99,619,4
92,29,3
197,399,2
95,175,5
196,66,3
117,122,2
143,272,4
94,386,4
276,50,5
312,428,3
151,466,5
184,631,4
125,79,5
316,170,4
23,202,3
214,708,4
145,559,2
20,498,3
296,257,5
178,274,4
280,232,3
130,472,4
254,313,5
348,225,3
60,144,4
286,285,1
194,197,4
259,475,5
279,660,4
304,313,5
234,48,2
263,100,5
95,451,3
92,356,3
145,800,2
213,685,3
298,864,3
269,51,2
194,135,3
303,12,4
262,660,4
222,80,2
143,333,5
286,251,5
280,388,2
345,11,4
158,120,1
301,588,5
65,50,5
75,220,1
344,509,4
159,294,4
334,346,5
305,748,3
227,288,2
194,633,3
276,426,3
13,523,4
303,216,5
291,285,4
145,380,3
7,612,5
287,845,5
185,181,4
279,234,2
335,305,4
334,277,3
26,151,3
75,756,2
62,273,4
102,185,3
10,697,3
184,127,5
42,229,4
236,210,2
85,393,4
21,567,2
85,10,4
125,659,4
55,117,3
314,378,5
69,282,3
158,168,5
195,127,5
7,91,3
152,215,5
286,658,5
72,443,3
339,484,5
54,25,4
222,679,2
286,552,3
289,254,1
336,122,5
59,276,5
277,276,4
85,416,3
327,2,2
152,410,4
291,581,5
7,588,4
45,762,4
234,530,4
151,525,4
5,449,2
332,8,5
268,27,4
38,84,5
94,225,3
120,15,4
5,226,3
95,180,3
323,479,4
187,663,3
76,216,4
222,209,4
13,824,3
97,1,4
144,242,4
329,198,4
87,780,4
303,517,5
20,588,4
28,164,4
113,328,5
1,68,4
332,293,4
343,79,4
251,22,5
58,692,2
235,69,4
299,259,3
332,12,5
305,690,4
130,469,5
96,174,5
213,156,5
212,199,5
317,264,4
177,12,5
152,371,4
95,91,5
314,761,4
153,294,2
169,498,3
179,302,4
21,872,2
269,197,5
102,672,1
94,401,4
320,586,3
250,235,2
7,660,5
222,651,4
304,286,1
276,108,3
94,451,4
238,926,3
270,546,4
65,660,5
327,484,3
279,396,3
322,196,4
271,118,3
222,367,2
5,401,5
188,226,3
280,161,4
332,257,4
182,191,4
327,22,4
106,12,4
55,181,4
35,261,3
13,463,5
207,224,3
303,95,5
21,680,1
13,327,3
38,445,2
42,173,5
222,208,3
2,295,4
87,62,5
27,286,3
328,198,3
115,183,5
339,433,4
339,383,1
183,77,3
62,431,2
326,485,5
271,479,4
346,157,3
91,612,4
130,769,3
234,470,2
83,717,4
276,473,4
13,672,1
293,742,2
279,153,5
333,255,3
324,248,5
79,19,5
221,23,4
293,367,2
280,746,4
327,151,4
334,762,3
7,294,1
220,300,5
11,56,4
62,252,3
164,845,3
23,294,1
311,483,4
270,928,4
94,647,5
173,321,4
276,410,4
18,476,3
61,304,4
72,134,5
151,286,5
291,5,5
135,98,5
5,405,3
264,702,4
280,162,3
44,98,2
308,143,4
14,12,5
293,313,4
1,146,4
279,16,4
334,333,4
173,269,4
311,276,4
90,709,5
279,398,4
18,735,4
346,29,4
115,4,4
303,800,3
230,515,5
325,174,2
69,475,3
268,780,3
343,23,5
313,192,3
87,575,3
339,451,3
178,318,5
83,846,3
215,480,5
130,54,5
13,99,4
112,879,4
11,716,3
205,286,2
295,660,5
311,622,3
58,124,5
75,123,3
92,294,3
343,238,4
38,70,5
141,815,4
307,215,4
334,95,3
149,323,2
42,83,4
229,245,3
128,487,5
85,258,4
75,323,2
10,50,5
13,785,3
325,211,3
174,953,5
21,201,5
151,137,5
269,154,3
97,919,5
321,633,5
269,528,4
280,56,5
112,269,3
58,11,5
226,174,4
196,257,2
293,809,2
272,193,4
340,946,5
243,1,4
244,66,4
349,10,5
7,231,3
328,553,3
171,887,4
65,185,4
178,756,3
178,846,3
85,506,4
21,547,2
334,61,3
178,764,3
28,670,4
346,173,3
20,866,1
244,200,5
101,845,3
177,693,4
72,229,1
198,871,1
15,455,1
84,111,4
346,259,2
128,328,2
268,399,3
222,282,4
222,121,3
293,111,2
11,211,3
1,176,5
96,42,1
144,257,4
268,120,2
65,294,4
312,70,5
89,187,5
334,89,4
311,768,2
18,416,5
18,4,3
96,7,5
145,595,3
296,357,5
42,385,5
109,211,5
141,121,4
276,942,4
197,333,2
92,679,4
151,382,4
58,645,5
109,944,3
318,238,3
212,423,4
270,60,5
179,917,3
348,409,4
235,655,4
18,45,5
328,380,3
253,56,3
122,193,4
194,178,3
23,14,4
90,875,1
59,232,3
16,216,5
110,849,3
145,89,4
